step,opening,n_moves,mean_lc0_prob,var_lc0_prob,mean_human_prob,var_human_prob,nll_sum,human_nll_sum
240,Sicilian Defense: Modern Variations,35,0.295063,0.074165,0.311342,0.025573,211.182772,44.998593
240,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order",17,0.378045,0.154818,0.38408,0.073125,135.285707,23.126486
240,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order Accepted",10,0.375794,0.129046,0.391511,0.061378,61.357022,13.855622
240,"Sicilian Defense: Modern Variations, Main Line",10,0.265434,0.068355,0.567433,0.085864,48.482234,8.220391
240,Sicilian Defense: Old Sicilian,35,0.336874,0.08897,0.32401,0.04858,191.766183,47.564828
240,Sicilian Defense: Open,17,0.413211,0.131788,0.45994,0.088346,100.296926,18.280124
240,Sicilian Defense: Taimanov Variation,9,0.435161,0.100617,0.45596,0.071935,41.56878,8.850648
250,Bishop's Opening,35,0.2796,0.139906,0.352661,0.054265,361.658375,45.741233
250,Bishop's Opening: Berlin Defense,28,0.297564,0.093356,0.308934,0.012975,218.494796,34.812974
250,Bogo-Indian Defense: Exchange Variation,18,0.428629,0.076651,0.347724,0.024347,35.992663,20.703641
250,Bogo-Indian Defense: Nimzowitsch Variation,18,0.283329,0.097741,0.301482,0.012573,110.781778,22.691327
250,Catalan Opening: Closed,24,0.353568,0.070034,0.379432,0.059839,110.028019,27.006645
250,Grünfeld Defense,10,0.39156,0.185196,0.346147,0.059713,78.66544,14.212191
250,Grünfeld Defense: Exchange Variation,10,0.482469,0.147061,0.436404,0.082957,43.400993,10.904629
250,Grünfeld Defense: Three Knights Variation,30,0.299769,0.121548,0.330739,0.060153,207.814864,42.197992
250,"Grünfeld Defense: Three Knights Variation, Petrosian System",21,0.260738,0.09058,0.377614,0.068151,114.480478,25.488274
250,Indian Defense: Anti-Nimzo-Indian,22,0.302876,0.06349,0.274575,0.03745,79.862719,36.274228
250,Indian Defense: London System,35,0.355868,0.080163,0.350224,0.05641,96.854959,45.473879
250,Italian Game: Classical Variation,18,0.348032,0.114583,0.364866,0.031454,105.448094,20.864884
250,"Italian Game: Classical Variation, Albin Gambit",16,0.252103,0.109201,0.380332,0.028566,124.712991,17.306238
250,"Italian Game: Classical Variation, Center Attack",16,0.423748,0.14477,0.428088,0.023157,100.247676,14.92749
250,"Italian Game: Classical Variation, Giuoco Pianissimo",35,0.3096,0.082978,0.346306,0.017855,178.658621,39.841182
250,"Italian Game: Giuoco Pianissimo, Normal",27,0.297109,0.064792,0.349352,0.016064,150.266651,30.233633
250,Italian Game: Giuoco Piano,22,0.315489,0.124784,0.369313,0.020547,161.904025,23.673696
250,"Italian Game: Two Knights Defense, Knight Attack, Normal Variation",25,0.403192,0.182036,0.444001,0.080385,209.825298,30.973696
250,"Italian Game: Two Knights Defense, Modern Bishop's Opening",31,0.258675,0.072775,0.299176,0.015923,180.848833,40.095809
250,"Italian Game: Two Knights Defense, Traxler Counterattack, Bishop Sacrifice Line",22,0.185445,0.084473,0.323835,0.020155,265.08734,27.153871
250,"Italian Game: Two Knights Defense, Traxler Counterattack, Knight Sacrifice Line",22,0.321809,0.151666,0.372124,0.029836,209.825298,24.647432
250,King's Indian Defense,10,0.389464,0.123989,0.405792,0.040393,46.144684,10.220564
250,King's Indian Defense: Fianchetto Variation,22,0.303042,0.097095,0.441064,0.108347,143.920512,26.620346
250,"King's Indian Defense: Fianchetto Variation, Delayed Fianchetto",16,0.253103,0.103964,0.291299,0.054513,138.047312,25.066807
250,King's Indian Defense: Four Pawns Attack,9,0.422156,0.110242,0.459675,0.05215,42.163151,8.295772
250,King's Indian Defense: Normal Variation,10,0.406996,0.092984,0.400227,0.041976,43.125631,10.360807
250,"King's Indian Defense: Normal Variation, King's Knight Variation",18,0.387084,0.146872,0.414267,0.048594,88.691067,18.514729
250,"King's Indian Defense: Normal Variation, Rare Defenses",24,0.410917,0.096708,0.43958,0.049356,74.788568,22.951681
250,King's Indian Defense: Smyslov Variation,21,0.356388,0.125697,0.407008,0.054143,81.55249,22.122515
250,London System,29,0.337458,0.127924,0.341028,0.051066,187.304791,39.710726
250,"London System, with Bd3",13,0.281779,0.083492,0.399965,0.07114,67.878592,14.833596
250,"London System, with Be2",13,0.235595,0.092012,0.383035,0.07741,87.572238,15.926746
250,Neo-Grünfeld Defense: with Nf3,24,0.365742,0.141964,0.320509,0.051207,148.109068,33.330833
250,Nimzo-Indian Defense,21,0.319091,0.049013,0.272688,0.013207,60.251379,28.684242
250,Nimzo-Indian Defense: Classical Variation,10,0.284028,0.102898,0.336314,0.019322,64.103057,11.678434
250,"Nimzo-Indian Defense: Classical Variation, Berlin Variation",10,0.317361,0.089024,0.339277,0.020024,30.962997,11.632695
250,Nimzo-Indian Defense: Three Knights Variation,30,0.316455,0.101487,0.326212,0.067083,171.506351,48.718731
250,Petrov's Defense: Italian Variation,20,0.309481,0.160193,0.314097,0.012347,176.514958,24.594656
250,Philidor Defense,51,0.250813,0.108333,0.3688,0.063277,454.300219,67.006097
250,Philidor Defense: Exchange Variation,20,0.344144,0.083005,0.372259,0.040539,91.1278,23.163618
250,Queen's Gambit Accepted,33,0.267646,0.118615,0.340622,0.036558,310.901961,40.516912
250,Queen's Gambit Accepted: Old Variation,34,0.334503,0.129382,0.377624,0.054529,242.005046,40.351444
250,Queen's Gambit Declined,38,0.284958,0.061204,0.336386,0.029532,184.885491,48.541262
250,Queen's Gambit Declined: Harrwitz Attack,34,0.399403,0.037388,0.334187,0.015322,66.906154,39.44284
250,Queen's Gambit Declined: Modern Variation,19,0.367266,0.061141,0.329033,0.019593,55.14746,22.827387
250,Queen's Gambit Declined: Ragozin Defense,39,0.378017,0.034367,0.329671,0.017334,73.932992,46.597633
250,Queen's Gambit Declined: Three Knights Variation,34,0.384695,0.038817,0.359526,0.014769,68.377339,36.819853
250,"Queen's Gambit Declined: Three Knights, Vienna Variation",9,0.010101,0.000816,0.303791,0.005946,149.763341,11.032204
250,"Queen's Gambit Declined: Vienna Variation, Quiet Variation",14,0.237166,0.062648,0.263161,0.008344,118.820012,19.747827
250,Queen's Pawn Game: Accelerated London System,98,0.303483,0.060076,0.320097,0.018738,442.568187,120.309382
250,Queen's Pawn Game: London System,35,0.289199,0.050256,0.323223,0.028665,117.529525,44.757004
250,"Ruy Lopez: Berlin Defense, Improved Steinitz Defense",10,0.278236,0.064508,0.373112,0.028875,62.873766,10.892678
250,Ruy Lopez: Exchange Variation,9,0.396628,0.109279,0.467343,0.036089,58.797771,7.637707
250,"Ruy Lopez: Exchange Variation, Lutikov Variation",10,0.341814,0.085723,0.401795,0.027337,61.505821,10.063152
250,"Ruy Lopez: Exchange Variation, Normal Variation",9,0.470702,0.094415,0.473418,0.034082,40.782555,7.458076
250,Ruy Lopez: Morphy Defense,9,0.355447,0.057327,0.497945,0.022661,42.779109,6.825701
250,"Ruy Lopez: Morphy Defense, Anderssen Variation",9,0.306064,0.068047,0.453968,0.026772,60.388859,7.823029
250,"Ruy Lopez: Morphy Defense, Caro Variation",10,0.342125,0.102575,0.460445,0.07087,61.30515,14.01498
250,Ruy Lopez: Steinitz Defense,17,0.264874,0.086848,0.371974,0.05218,138.667206,21.672759
250,Semi-Slav Defense,14,0.226633,0.042813,0.367238,0.0222,86.879622,15.58745
250,Semi-Slav Defense: Accelerated Move Order,17,0.321413,0.096628,0.33232,0.02061,120.140409,20.551942
250,Semi-Slav Defense: Main Line,17,0.31328,0.051076,0.323265,0.020431,86.621793,21.182156
250,Sicilian Defense,10,0.255135,0.066149,0.479263,0.074454,63.992329,9.42369
250,Sicilian Defense: Chekhover Variation,13,0.260323,0.060699,0.409734,0.052242,53.460406,14.236131
250,Sicilian Defense: Closed,66,0.335817,0.102725,0.361892,0.055075,379.584034,86.780789
250,"Sicilian Defense: Closed, Traditional",34,0.344691,0.123012,0.3396,0.063751,239.083818,53.151613
250,Sicilian Defense: Franco-Sicilian Variation,20,0.304143,0.140628,0.384879,0.075675,175.399743,27.274444
250,Sicilian Defense: Grand Prix Attack,35,0.378515,0.100963,0.377194,0.063665,187.874471,45.203963
250,Sicilian Defense: Löwenthal Variation,10,0.394243,0.126669,0.501852,0.056042,45.812687,8.032144
250,Sicilian Defense: Modern Variations,35,0.295411,0.073813,0.311342,0.025573,196.045781,44.998593
250,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order",17,0.375633,0.156827,0.38408,0.073125,135.38485,23.126486
250,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order Accepted",10,0.374644,0.137526,0.391511,0.061378,61.456448,13.855622
250,"Sicilian Defense: Modern Variations, Main Line",10,0.286012,0.0836,0.567433,0.085864,48.123867,8.220391
250,Sicilian Defense: Old Sicilian,35,0.350672,0.09288,0.32401,0.04858,190.938633,47.564828
250,Sicilian Defense: Open,17,0.428695,0.135736,0.45994,0.088346,84.361467,18.280124
250,Sicilian Defense: Taimanov Variation,9,0.433618,0.114824,0.45596,0.071935,41.955756,8.850648
260,Bishop's Opening,35,0.27473,0.1401,0.352661,0.054265,362.644249,45.741233
260,Bishop's Opening: Berlin Defense,28,0.292576,0.104566,0.308934,0.012975,234.355309,34.812974
260,Bogo-Indian Defense: Exchange Variation,18,0.43729,0.082739,0.347724,0.024347,35.855376,20.703641
260,Bogo-Indian Defense: Nimzowitsch Variation,18,0.289969,0.105894,0.301482,0.012573,125.670584,22.691327
260,Catalan Opening: Closed,24,0.359168,0.071751,0.379432,0.059839,109.761716,27.006645
260,Grünfeld Defense,10,0.392822,0.189342,0.346147,0.059713,78.732579,14.212191
260,Grünfeld Defense: Exchange Variation,10,0.472822,0.152216,0.436404,0.082957,43.727713,10.904629
260,Grünfeld Defense: Three Knights Variation,30,0.304594,0.118589,0.330739,0.060153,192.493163,42.197992
260,"Grünfeld Defense: Three Knights Variation, Petrosian System",21,0.270809,0.090789,0.377614,0.068151,113.666184,25.488274
260,Indian Defense: Anti-Nimzo-Indian,22,0.308161,0.073063,0.274575,0.03745,95.817209,36.274228
260,Indian Defense: London System,35,0.35668,0.089311,0.350224,0.05641,113.870408,45.473879
260,Italian Game: Classical Variation,18,0.350237,0.124209,0.364866,0.031454,105.716152,20.864884
260,"Italian Game: Classical Variation, Albin Gambit",16,0.254889,0.114052,0.380332,0.028566,124.786455,17.306238
260,"Italian Game: Classical Variation, Center Attack",16,0.444903,0.161423,0.428088,0.023157,99.867377,14.92749
260,"Italian Game: Classical Variation, Giuoco Pianissimo",35,0.310052,0.08917,0.346306,0.017855,180.462218,39.841182
260,"Italian Game: Giuoco Pianissimo, Normal",27,0.300401,0.065823,0.349352,0.016064,149.9421,30.233633
260,Italian Game: Giuoco Piano,22,0.316453,0.13123,0.369313,0.020547,162.610005,23.673696
260,"Italian Game: Two Knights Defense, Knight Attack, Normal Variation",25,0.404508,0.182433,0.444001,0.080385,209.665449,30.973696
260,"Italian Game: Two Knights Defense, Modern Bishop's Opening",31,0.260079,0.074088,0.299176,0.015923,180.642513,40.095809
260,"Italian Game: Two Knights Defense, Traxler Counterattack, Bishop Sacrifice Line",22,0.186941,0.085576,0.323835,0.020155,264.927491,27.153871
260,"Italian Game: Two Knights Defense, Traxler Counterattack, Knight Sacrifice Line",22,0.323304,0.152361,0.372124,0.029836,209.665449,24.647432
260,King's Indian Defense,10,0.387296,0.12542,0.405792,0.040393,60.528389,10.220564
260,King's Indian Defense: Fianchetto Variation,22,0.301757,0.096554,0.441064,0.108347,144.002138,26.620346
260,"King's Indian Defense: Fianchetto Variation, Delayed Fianchetto",16,0.254754,0.105168,0.291299,0.054513,138.03685,25.066807
260,King's Indian Defense: Four Pawns Attack,9,0.416592,0.108383,0.459675,0.05215,42.219391,8.295772
260,King's Indian Defense: Normal Variation,10,0.397671,0.095762,0.400227,0.041976,43.498055,10.360807
260,"King's Indian Defense: Normal Variation, King's Knight Variation",18,0.387648,0.142849,0.414267,0.048594,89.273785,18.514729
260,"King's Indian Defense: Normal Variation, Rare Defenses",24,0.407879,0.09222,0.43958,0.049356,74.801183,22.951681
260,King's Indian Defense: Smyslov Variation,21,0.352693,0.121305,0.407008,0.054143,95.38049,22.122515
260,London System,29,0.343836,0.136915,0.341028,0.051066,217.693091,39.710726
260,"London System, with Bd3",13,0.303195,0.089947,0.399965,0.07114,82.423729,14.833596
260,"London System, with Be2",13,0.254355,0.100244,0.383035,0.07741,102.212685,15.926746
260,Neo-Grünfeld Defense: with Nf3,24,0.373465,0.15079,0.320509,0.051207,148.225052,33.330833
260,Nimzo-Indian Defense,21,0.327266,0.050321,0.272688,0.013207,59.751882,28.684242
260,Nimzo-Indian Defense: Classical Variation,10,0.282035,0.103739,0.336314,0.019322,64.405762,11.678434
260,"Nimzo-Indian Defense: Classical Variation, Berlin Variation",10,0.315368,0.089998,0.339277,0.020024,31.265702,11.632695
260,Nimzo-Indian Defense: Three Knights Variation,30,0.32386,0.102318,0.326212,0.067083,170.82755,48.718731
260,Petrov's Defense: Italian Variation,20,0.305414,0.161055,0.314097,0.012347,192.359059,24.594656
260,Philidor Defense,51,0.258045,0.108744,0.3688,0.063277,437.136742,67.006097
260,Philidor Defense: Exchange Variation,20,0.341444,0.084273,0.372259,0.040539,91.272209,23.163618
260,Queen's Gambit Accepted,33,0.264605,0.123872,0.340622,0.036558,312.0357,40.516912
260,Queen's Gambit Accepted: Old Variation,34,0.346906,0.122381,0.377624,0.054529,223.990678,40.351444
260,Queen's Gambit Declined,38,0.285387,0.062254,0.336386,0.029532,185.552589,48.541262
260,Queen's Gambit Declined: Harrwitz Attack,34,0.401061,0.03765,0.334187,0.015322,66.831264,39.44284
260,Queen's Gambit Declined: Modern Variation,19,0.374632,0.059856,0.329033,0.019593,54.314094,22.827387
260,Queen's Gambit Declined: Ragozin Defense,39,0.383818,0.0331,0.329671,0.017334,73.125878,46.597633
260,Queen's Gambit Declined: Three Knights Variation,34,0.37631,0.040104,0.359526,0.014769,69.37295,36.819853
260,"Queen's Gambit Declined: Three Knights, Vienna Variation",9,0.011111,0.000988,0.303791,0.005946,149.668031,11.032204
260,"Queen's Gambit Declined: Vienna Variation, Quiet Variation",14,0.26498,0.077777,0.263161,0.008344,102.181016,19.747827
260,Queen's Pawn Game: Accelerated London System,98,0.30599,0.064852,0.320097,0.018738,428.032654,120.309382
260,Queen's Pawn Game: London System,35,0.287537,0.054302,0.323223,0.028665,133.621658,44.757004
260,"Ruy Lopez: Berlin Defense, Improved Steinitz Defense",10,0.282987,0.071025,0.373112,0.028875,78.577947,10.892678
260,Ruy Lopez: Exchange Variation,9,0.409569,0.105516,0.467343,0.036089,58.468023,7.637707
260,"Ruy Lopez: Exchange Variation, Lutikov Variation",10,0.359382,0.083551,0.401795,0.027337,60.683596,10.063152
260,"Ruy Lopez: Exchange Variation, Normal Variation",9,0.483644,0.088735,0.473418,0.034082,40.452807,7.458076
260,Ruy Lopez: Morphy Defense,9,0.358201,0.077963,0.497945,0.022661,59.19891,6.825701
260,"Ruy Lopez: Morphy Defense, Anderssen Variation",9,0.308818,0.088954,0.453968,0.026772,76.808661,7.823029
260,"Ruy Lopez: Morphy Defense, Caro Variation",10,0.322381,0.118752,0.460445,0.07087,78.60042,14.01498
260,Ruy Lopez: Steinitz Defense,17,0.280142,0.084263,0.371974,0.05218,121.796036,21.672759
260,Semi-Slav Defense,14,0.238983,0.042929,0.367238,0.0222,86.120937,15.58745
260,Semi-Slav Defense: Accelerated Move Order,17,0.309498,0.090778,0.33232,0.02061,120.483189,20.551942
260,Semi-Slav Defense: Main Line,17,0.33144,0.05227,0.323265,0.020431,85.68046,21.182156
260,Sicilian Defense,10,0.257195,0.063901,0.479263,0.074454,63.833243,9.42369
260,Sicilian Defense: Chekhover Variation,13,0.267114,0.055582,0.409734,0.052242,52.602474,14.236131
260,Sicilian Defense: Closed,66,0.332797,0.103191,0.361892,0.055075,380.854146,86.780789
260,"Sicilian Defense: Closed, Traditional",34,0.339134,0.121225,0.3396,0.063751,239.612619,53.151613
260,Sicilian Defense: Franco-Sicilian Variation,20,0.306049,0.143022,0.384879,0.075675,175.354937,27.274444
260,Sicilian Defense: Grand Prix Attack,35,0.382045,0.103159,0.377194,0.063665,187.336655,45.203963
260,Sicilian Defense: Löwenthal Variation,10,0.394443,0.136115,0.501852,0.056042,61.350884,8.032144
260,Sicilian Defense: Modern Variations,35,0.301321,0.078994,0.311342,0.025573,195.274066,44.998593
260,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order",17,0.380661,0.157321,0.38408,0.073125,135.135089,23.126486
260,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order Accepted",10,0.37371,0.136782,0.391511,0.061378,61.445398,13.855622
260,"Sicilian Defense: Modern Variations, Main Line",10,0.306185,0.094961,0.567433,0.085864,47.632259,8.220391
260,Sicilian Defense: Old Sicilian,35,0.353806,0.091988,0.32401,0.04858,189.801461,47.564828
260,Sicilian Defense: Open,17,0.416505,0.143578,0.45994,0.088346,101.241886,18.280124
260,Sicilian Defense: Taimanov Variation,9,0.428395,0.120014,0.45596,0.071935,42.12133,8.850648
270,Bishop's Opening,35,0.28267,0.138801,0.352661,0.054265,361.022607,45.741233
270,Bishop's Opening: Berlin Defense,28,0.286964,0.098911,0.308934,0.012975,219.597798,34.812974
270,Bogo-Indian Defense: Exchange Variation,18,0.415999,0.07849,0.347724,0.024347,36.752768,20.703641
270,Bogo-Indian Defense: Nimzowitsch Variation,18,0.282249,0.099393,0.301482,0.012573,110.841334,22.691327
270,Catalan Opening: Closed,24,0.361234,0.076409,0.379432,0.059839,109.960131,27.006645
270,Grünfeld Defense,10,0.343081,0.167041,0.346147,0.059713,79.711236,14.212191
270,Grünfeld Defense: Exchange Variation,10,0.433081,0.138187,0.436404,0.082957,44.479312,10.904629
270,Grünfeld Defense: Three Knights Variation,30,0.310038,0.114846,0.330739,0.060153,190.833242,42.197992
270,"Grünfeld Defense: Three Knights Variation, Petrosian System",21,0.288979,0.088174,0.377614,0.068151,111.952749,25.488274
270,Indian Defense: Anti-Nimzo-Indian,22,0.311484,0.087183,0.274575,0.03745,112.314337,36.274228
270,Indian Defense: London System,35,0.355989,0.08296,0.350224,0.05641,97.100749,45.473879
270,Italian Game: Classical Variation,18,0.34855,0.11641,0.364866,0.031454,120.54937,20.864884
270,"Italian Game: Classical Variation, Albin Gambit",16,0.246657,0.102966,0.380332,0.028566,139.985791,17.306238
270,"Italian Game: Classical Variation, Center Attack",16,0.439321,0.155389,0.428088,0.023157,114.997669,14.92749
270,"Italian Game: Classical Variation, Giuoco Pianissimo",35,0.30551,0.086597,0.346306,0.017855,195.843138,39.841182
270,"Italian Game: Giuoco Pianissimo, Normal",27,0.293347,0.060874,0.349352,0.016064,150.282423,30.233633
270,Italian Game: Giuoco Piano,22,0.308535,0.120412,0.369313,0.020547,177.555891,23.673696
270,"Italian Game: Two Knights Defense, Knight Attack, Normal Variation",25,0.402845,0.178212,0.444001,0.080385,209.625439,30.973696
270,"Italian Game: Two Knights Defense, Modern Bishop's Opening",31,0.254413,0.068175,0.299176,0.015923,181.069802,40.095809
270,"Italian Game: Two Knights Defense, Traxler Counterattack, Bishop Sacrifice Line",22,0.185052,0.079956,0.323835,0.020155,264.887481,27.153871
270,"Italian Game: Two Knights Defense, Traxler Counterattack, Knight Sacrifice Line",22,0.321415,0.147256,0.372124,0.029836,209.625439,24.647432
270,King's Indian Defense,10,0.377781,0.121199,0.405792,0.040393,46.635913,10.220564
270,King's Indian Defense: Fianchetto Variation,22,0.301968,0.092708,0.441064,0.108347,143.644566,26.620346
270,"King's Indian Defense: Fianchetto Variation, Delayed Fianchetto",16,0.261673,0.106816,0.291299,0.054513,137.665903,25.066807
270,King's Indian Defense: Four Pawns Attack,9,0.404588,0.108535,0.459675,0.05215,42.59448,8.295772
270,King's Indian Defense: Normal Variation,10,0.383145,0.096585,0.400227,0.041976,44.058272,10.360807
270,"King's Indian Defense: Normal Variation, King's Knight Variation",18,0.387749,0.143092,0.414267,0.048594,88.664082,18.514729
270,"King's Indian Defense: Normal Variation, Rare Defenses",24,0.404347,0.091016,0.43958,0.049356,74.881606,22.951681
270,King's Indian Defense: Smyslov Variation,21,0.348948,0.120049,0.407008,0.054143,95.942302,22.122515
270,London System,29,0.347216,0.138803,0.341028,0.051066,217.50033,39.710726
270,"London System, with Bd3",13,0.293265,0.089192,0.399965,0.07114,82.798103,14.833596
270,"London System, with Be2",13,0.246257,0.098884,0.383035,0.07741,102.518067,15.926746
270,Neo-Grünfeld Defense: with Nf3,24,0.361527,0.151082,0.320509,0.051207,179.576661,33.330833
270,Nimzo-Indian Defense,21,0.334239,0.051315,0.272688,0.013207,59.228301,28.684242
270,Nimzo-Indian Defense: Classical Variation,10,0.278446,0.104355,0.336314,0.019322,64.335531,11.678434
270,"Nimzo-Indian Defense: Classical Variation, Berlin Variation",10,0.300669,0.096424,0.339277,0.020024,47.418928,11.632695
270,Nimzo-Indian Defense: Three Knights Variation,30,0.324806,0.103311,0.326212,0.067083,170.713012,48.718731
270,Petrov's Defense: Italian Variation,20,0.316468,0.158862,0.314097,0.012347,176.17204,24.594656
270,Philidor Defense,51,0.251825,0.107376,0.3688,0.063277,438.414777,67.006097
270,Philidor Defense: Exchange Variation,20,0.322258,0.081716,0.372259,0.040539,123.601239,23.163618
270,Queen's Gambit Accepted,33,0.257275,0.117135,0.340622,0.036558,328.244233,40.516912
270,Queen's Gambit Accepted: Old Variation,34,0.342704,0.119109,0.377624,0.054529,239.552505,40.351444
270,Queen's Gambit Declined,38,0.290101,0.065979,0.336386,0.029532,185.406112,48.541262
270,Queen's Gambit Declined: Harrwitz Attack,34,0.419637,0.039598,0.334187,0.015322,65.356201,39.44284
270,Queen's Gambit Declined: Modern Variation,19,0.374576,0.062724,0.329033,0.019593,54.481881,22.827387
270,Queen's Gambit Declined: Ragozin Defense,39,0.373312,0.037569,0.329671,0.017334,74.872265,46.597633
270,Queen's Gambit Declined: Three Knights Variation,34,0.370515,0.046357,0.359526,0.014769,71.041691,36.819853
270,"Queen's Gambit Declined: Three Knights, Vienna Variation",9,0.011111,0.000988,0.303791,0.005946,149.668031,11.032204
270,"Queen's Gambit Declined: Vienna Variation, Quiet Variation",14,0.259049,0.065191,0.263161,0.008344,102.231617,19.747827
270,Queen's Pawn Game: Accelerated London System,98,0.30625,0.062113,0.320097,0.018738,457.394883,120.309382
270,Queen's Pawn Game: London System,35,0.292362,0.051903,0.323223,0.028665,117.536711,44.757004
270,"Ruy Lopez: Berlin Defense, Improved Steinitz Defense",10,0.276939,0.060954,0.373112,0.028875,78.62025,10.892678
270,Ruy Lopez: Exchange Variation,9,0.330502,0.104118,0.467343,0.036089,76.463847,7.637707
270,"Ruy Lopez: Exchange Variation, Lutikov Variation",10,0.279503,0.073721,0.401795,0.027337,79.354219,10.063152
270,"Ruy Lopez: Exchange Variation, Normal Variation",9,0.397168,0.095606,0.473418,0.034082,58.553992,7.458076
270,Ruy Lopez: Morphy Defense,9,0.372382,0.081364,0.497945,0.022661,58.907585,6.825701
270,"Ruy Lopez: Morphy Defense, Anderssen Variation",9,0.327937,0.088786,0.453968,0.026772,60.853496,7.823029
270,"Ruy Lopez: Morphy Defense, Caro Variation",10,0.313477,0.109233,0.460445,0.07087,78.868711,14.01498
270,Ruy Lopez: Steinitz Defense,17,0.25843,0.082878,0.371974,0.05218,138.921327,21.672759
270,Semi-Slav Defense,14,0.286924,0.068618,0.367238,0.0222,84.780174,15.58745
270,Semi-Slav Defense: Accelerated Move Order,17,0.316348,0.094551,0.33232,0.02061,120.259241,20.551942
270,Semi-Slav Defense: Main Line,17,0.370041,0.065827,0.323265,0.020431,84.386486,21.182156
270,Sicilian Defense,10,0.249976,0.090019,0.479263,0.074454,80.321342,9.42369
270,Sicilian Defense: Chekhover Variation,13,0.255607,0.054615,0.409734,0.052242,69.223436,14.236131
270,Sicilian Defense: Closed,66,0.336578,0.101919,0.361892,0.055075,394.885355,86.780789
270,"Sicilian Defense: Closed, Traditional",34,0.330071,0.108736,0.3396,0.063751,239.64059,53.151613
270,Sicilian Defense: Franco-Sicilian Variation,20,0.298331,0.138497,0.384879,0.075675,191.021117,27.274444
270,Sicilian Defense: Grand Prix Attack,35,0.382603,0.114761,0.377194,0.063665,188.398932,45.203963
270,Sicilian Defense: Löwenthal Variation,10,0.352442,0.115053,0.501852,0.056042,77.474118,8.032144
270,Sicilian Defense: Modern Variations,35,0.293992,0.07246,0.311342,0.025573,195.590908,44.998593
270,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order",17,0.380285,0.154342,0.38408,0.073125,134.872491,23.126486
270,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order Accepted",10,0.388864,0.140338,0.391511,0.061378,60.865816,13.855622
270,"Sicilian Defense: Modern Variations, Main Line",10,0.257202,0.077523,0.567433,0.085864,64.549273,8.220391
270,Sicilian Defense: Old Sicilian,35,0.355418,0.093046,0.32401,0.04858,174.043774,47.564828
270,Sicilian Defense: Open,17,0.398599,0.130589,0.45994,0.088346,117.011411,18.280124
270,Sicilian Defense: Taimanov Variation,9,0.428997,0.108407,0.45596,0.071935,41.819683,8.850648
280,Bishop's Opening,35,0.280955,0.131678,0.352661,0.054265,360.199718,45.741233
280,Bishop's Opening: Berlin Defense,28,0.29251,0.098839,0.308934,0.012975,219.575661,34.812974
280,Bogo-Indian Defense: Exchange Variation,18,0.427236,0.080738,0.347724,0.024347,36.172735,20.703641
280,Bogo-Indian Defense: Nimzowitsch Variation,18,0.287086,0.10514,0.301482,0.012573,125.781453,22.691327
280,Catalan Opening: Closed,24,0.355236,0.070895,0.379432,0.059839,110.004859,27.006645
280,Grünfeld Defense,10,0.345784,0.168016,0.346147,0.059713,79.538196,14.212191
280,Grünfeld Defense: Exchange Variation,10,0.436107,0.140058,0.436404,0.082957,44.3337,10.904629
280,Grünfeld Defense: Three Knights Variation,30,0.304571,0.117581,0.330739,0.060153,221.241716,42.197992
280,"Grünfeld Defense: Three Knights Variation, Petrosian System",21,0.282583,0.083198,0.377614,0.068151,112.065495,25.488274
280,Indian Defense: Anti-Nimzo-Indian,22,0.309412,0.066804,0.274575,0.03745,79.660638,36.274228
280,Indian Defense: London System,35,0.355477,0.077994,0.350224,0.05641,109.736293,45.473879
280,Italian Game: Classical Variation,18,0.332288,0.102672,0.364866,0.031454,105.826434,20.864884
280,"Italian Game: Classical Variation, Albin Gambit",16,0.259147,0.102938,0.380332,0.028566,108.68162,17.306238
280,"Italian Game: Classical Variation, Center Attack",16,0.405896,0.132287,0.428088,0.023157,100.48558,14.92749
280,"Italian Game: Classical Variation, Giuoco Pianissimo",35,0.302377,0.072176,0.346306,0.017855,178.772806,39.841182
280,"Italian Game: Giuoco Pianissimo, Normal",27,0.301846,0.061287,0.349352,0.016064,149.149205,30.233633
280,Italian Game: Giuoco Piano,22,0.329202,0.11856,0.369313,0.020547,144.539051,23.673696
280,"Italian Game: Two Knights Defense, Knight Attack, Normal Variation",25,0.400214,0.17714,0.444001,0.080385,209.381093,30.973696
280,"Italian Game: Two Knights Defense, Modern Bishop's Opening",31,0.256376,0.068314,0.299176,0.015923,180.505401,40.095809
280,"Italian Game: Two Knights Defense, Traxler Counterattack, Bishop Sacrifice Line",22,0.182062,0.077435,0.323835,0.020155,264.643135,27.153871
280,"Italian Game: Two Knights Defense, Traxler Counterattack, Knight Sacrifice Line",22,0.318425,0.14555,0.372124,0.029836,209.381093,24.647432
280,King's Indian Defense,10,0.38019,0.123757,0.405792,0.040393,46.342415,10.220564
280,King's Indian Defense: Fianchetto Variation,22,0.30391,0.091699,0.441064,0.108347,143.554707,26.620346
280,"King's Indian Defense: Fianchetto Variation, Delayed Fianchetto",16,0.254997,0.097762,0.291299,0.054513,137.715021,25.066807
