step,opening,n_moves,mean_lc0_prob,var_lc0_prob,mean_human_prob,var_human_prob,nll_sum,human_nll_sum
190,Grünfeld Defense,10,0.37925,0.150575,0.346147,0.059713,61.738534,14.212191
190,Grünfeld Defense: Exchange Variation,10,0.468139,0.115032,0.436404,0.082957,26.526001,10.904629
190,Grünfeld Defense: Three Knights Variation,30,0.305661,0.108908,0.330739,0.060153,205.012008,42.197992
190,"Grünfeld Defense: Three Knights Variation, Petrosian System",21,0.234958,0.061262,0.377614,0.068151,99.36849,25.488274
190,Indian Defense: Anti-Nimzo-Indian,22,0.306323,0.061218,0.274575,0.03745,110.407659,36.274228
190,Indian Defense: London System,35,0.317278,0.073627,0.350224,0.05641,131.535872,45.473879
190,Italian Game: Classical Variation,18,0.38464,0.094002,0.364866,0.031454,70.901625,20.864884
190,"Italian Game: Classical Variation, Albin Gambit",16,0.34966,0.088427,0.380332,0.028566,86.142306,17.306238
190,"Italian Game: Classical Variation, Center Attack",16,0.488502,0.122195,0.428088,0.023157,65.239937,14.92749
190,"Italian Game: Classical Variation, Giuoco Pianissimo",35,0.342904,0.085315,0.346306,0.017855,160.580173,39.841182
190,"Italian Game: Giuoco Pianissimo, Normal",27,0.324929,0.065389,0.349352,0.016064,115.797372,30.233633
190,Italian Game: Giuoco Piano,22,0.36126,0.105541,0.369313,0.020547,125.796301,23.673696
190,"Italian Game: Two Knights Defense, Knight Attack, Normal Variation",25,0.437843,0.165483,0.444001,0.080385,145.495307,30.973696
190,"Italian Game: Two Knights Defense, Modern Bishop's Opening",31,0.303885,0.065595,0.299176,0.015923,125.052542,40.095809
190,"Italian Game: Two Knights Defense, Traxler Counterattack, Bishop Sacrifice Line",22,0.230124,0.080528,0.323835,0.020155,169.61977,27.153871
190,"Italian Game: Two Knights Defense, Traxler Counterattack, Knight Sacrifice Line",22,0.355882,0.13259,0.372124,0.029836,145.615593,24.647432
190,King's Indian Defense,10,0.352328,0.082746,0.405792,0.040393,45.010352,10.220564
190,King's Indian Defense: Fianchetto Variation,22,0.293565,0.061095,0.441064,0.108347,112.280957,26.620346
190,"King's Indian Defense: Fianchetto Variation, Delayed Fianchetto",16,0.223604,0.058063,0.291299,0.054513,107.532205,25.066807
190,King's Indian Defense: Four Pawns Attack,9,0.384101,0.083159,0.459675,0.05215,27.387356,8.295772
190,King's Indian Defense: Normal Variation,10,0.353469,0.058004,0.400227,0.041976,28.340014,10.360807
190,"King's Indian Defense: Normal Variation, King's Knight Variation",18,0.370281,0.114796,0.414267,0.048594,87.711434,18.514729
190,"King's Indian Defense: Normal Variation, Rare Defenses",24,0.394156,0.081599,0.43958,0.049356,60.249578,22.951681
190,King's Indian Defense: Smyslov Variation,21,0.321018,0.102709,0.407008,0.054143,81.21644,22.122515
190,London System,29,0.307958,0.088617,0.341028,0.051066,142.138623,39.710726
190,"London System, with Bd3",13,0.314159,0.06928,0.399965,0.07114,66.215851,14.833596
190,"London System, with Be2",13,0.31011,0.070742,0.383035,0.07741,66.621316,15.926746
190,Neo-Grünfeld Defense: with Nf3,24,0.370149,0.115801,0.320509,0.051207,128.428545,33.330833
190,Nimzo-Indian Defense,21,0.300411,0.037592,0.272688,0.013207,61.5231,28.684242
190,Nimzo-Indian Defense: Classical Variation,10,0.240051,0.046783,0.336314,0.019322,48.516508,11.678434
190,"Nimzo-Indian Defense: Classical Variation, Berlin Variation",10,0.323384,0.052608,0.339277,0.020024,29.808145,11.632695
190,Nimzo-Indian Defense: Three Knights Variation,30,0.296988,0.091759,0.326212,0.067083,127.37685,48.718731
190,Petrov's Defense: Italian Variation,20,0.395503,0.138109,0.314097,0.012347,137.457843,24.594656
190,Philidor Defense,51,0.303215,0.121754,0.3688,0.063277,352.35262,67.006097
190,Philidor Defense: Exchange Variation,20,0.429752,0.084079,0.372259,0.040539,39.145562,23.163618
190,Queen's Gambit Accepted,33,0.289277,0.090538,0.340622,0.036558,181.169596,40.516912
190,Queen's Gambit Accepted: Old Variation,34,0.353011,0.110052,0.377624,0.054529,222.072711,40.351444
190,Queen's Gambit Declined,38,0.302797,0.05268,0.336386,0.029532,180.490424,48.541262
190,Queen's Gambit Declined: Harrwitz Attack,34,0.392976,0.014614,0.334187,0.015322,33.850181,39.44284
190,Queen's Gambit Declined: Modern Variation,19,0.353032,0.022531,0.329033,0.019593,21.831467,22.827387
190,Queen's Gambit Declined: Ragozin Defense,39,0.364408,0.016647,0.329671,0.017334,42.240664,46.597633
190,Queen's Gambit Declined: Three Knights Variation,34,0.36639,0.01936,0.359526,0.014769,37.093004,36.819853
190,"Queen's Gambit Declined: Three Knights, Vienna Variation",9,0.15174,0.021781,0.303791,0.005946,49.73883,11.032204
190,"Queen's Gambit Declined: Vienna Variation, Quiet Variation",14,0.196044,0.033991,0.263161,0.008344,88.631564,19.747827
190,Queen's Pawn Game: Accelerated London System,98,0.28918,0.052837,0.320097,0.018738,280.096314,120.309382
190,Queen's Pawn Game: London System,35,0.289355,0.034262,0.323223,0.028665,98.488832,44.757004
190,"Ruy Lopez: Berlin Defense, Improved Steinitz Defense",10,0.424602,0.057064,0.373112,0.028875,26.592832,10.892678
190,Ruy Lopez: Exchange Variation,9,0.527336,0.113418,0.467343,0.036089,24.395607,7.637707
190,"Ruy Lopez: Exchange Variation, Lutikov Variation",10,0.476348,0.084439,0.401795,0.027337,25.575635,10.063152
190,"Ruy Lopez: Exchange Variation, Normal Variation",9,0.590828,0.087775,0.473418,0.034082,22.198383,7.458076
190,Ruy Lopez: Morphy Defense,9,0.431745,0.07475,0.497945,0.022661,41.288265,6.825701
190,"Ruy Lopez: Morphy Defense, Anderssen Variation",9,0.357671,0.083842,0.453968,0.026772,59.303481,7.823029
190,"Ruy Lopez: Morphy Defense, Caro Variation",10,0.399681,0.116033,0.460445,0.07087,59.996628,14.01498
190,Ruy Lopez: Steinitz Defense,17,0.36746,0.08218,0.371974,0.05218,84.631917,21.672759
190,Semi-Slav Defense,14,0.271922,0.035921,0.367238,0.0222,52.496151,15.58745
190,Semi-Slav Defense: Accelerated Move Order,17,0.294333,0.067175,0.33232,0.02061,73.911336,20.551942
190,Semi-Slav Defense: Main Line,17,0.387473,0.050601,0.323265,0.020431,51.061067,21.182156
190,Sicilian Defense,10,0.425903,0.087625,0.479263,0.074454,11.224843,9.42369
190,Sicilian Defense: Chekhover Variation,13,0.425759,0.096001,0.409734,0.052242,15.609723,14.236131
190,Sicilian Defense: Closed,66,0.336149,0.109763,0.361892,0.055075,368.78244,86.780789
190,"Sicilian Defense: Closed, Traditional",34,0.382585,0.117566,0.3396,0.063751,172.235285,53.151613
190,Sicilian Defense: Franco-Sicilian Variation,20,0.389197,0.128412,0.384879,0.075675,105.784145,27.274444
190,Sicilian Defense: Grand Prix Attack,35,0.389552,0.139395,0.377194,0.063665,176.149444,45.203963
190,Sicilian Defense: Löwenthal Variation,10,0.526863,0.114919,0.501852,0.056042,10.181915,8.032144
190,Sicilian Defense: Modern Variations,35,0.310748,0.080766,0.311342,0.025573,148.206807,44.998593
190,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order",17,0.410875,0.12907,0.38408,0.073125,84.817702,23.126486
190,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order Accepted",10,0.463479,0.103845,0.391511,0.061378,11.04855,13.855622
190,"Sicilian Defense: Modern Variations, Main Line",10,0.51064,0.101883,0.567433,0.085864,9.780698,8.220391
190,Sicilian Defense: Old Sicilian,35,0.376871,0.085814,0.32401,0.04858,124.509776,47.564828
190,Sicilian Defense: Open,17,0.486107,0.107755,0.45994,0.088346,33.626363,18.280124
190,Sicilian Defense: Taimanov Variation,9,0.58244,0.075205,0.45596,0.071935,6.221306,8.850648
200,Bishop's Opening,35,0.297748,0.137865,0.352661,0.054265,281.780808,45.741233
200,Bishop's Opening: Berlin Defense,28,0.327441,0.100652,0.308934,0.012975,152.456589,34.812974
200,Bogo-Indian Defense: Exchange Variation,18,0.400161,0.071408,0.347724,0.024347,21.798172,20.703641
200,Bogo-Indian Defense: Nimzowitsch Variation,18,0.279306,0.068055,0.301482,0.012573,92.250876,22.691327
200,Catalan Opening: Closed,24,0.348629,0.036882,0.379432,0.059839,76.708102,27.006645
200,Grünfeld Defense,10,0.384091,0.147514,0.346147,0.059713,61.479023,14.212191
200,Grünfeld Defense: Exchange Variation,10,0.473746,0.110794,0.436404,0.082957,26.242354,10.904629
200,Grünfeld Defense: Three Knights Variation,30,0.323284,0.107951,0.330739,0.060153,188.145847,42.197992
200,"Grünfeld Defense: Three Knights Variation, Petrosian System",21,0.257259,0.06274,0.377614,0.068151,97.608305,25.488274
200,Indian Defense: Anti-Nimzo-Indian,22,0.302225,0.057897,0.274575,0.03745,110.598109,36.274228
200,Indian Defense: London System,35,0.319089,0.077298,0.350224,0.05641,146.645764,45.473879
200,Italian Game: Classical Variation,18,0.386073,0.092798,0.364866,0.031454,70.578683,20.864884
200,"Italian Game: Classical Variation, Albin Gambit",16,0.368617,0.100051,0.380332,0.028566,85.364871,17.306238
200,"Italian Game: Classical Variation, Center Attack",16,0.502964,0.121622,0.428088,0.023157,64.454087,14.92749
200,"Italian Game: Classical Variation, Giuoco Pianissimo",35,0.344874,0.088575,0.346306,0.017855,160.577913,39.841182
200,"Italian Game: Giuoco Pianissimo, Normal",27,0.325248,0.067097,0.349352,0.016064,115.857611,30.233633
200,Italian Game: Giuoco Piano,22,0.364003,0.117016,0.369313,0.020547,126.124116,23.673696
200,"Italian Game: Two Knights Defense, Knight Attack, Normal Variation",25,0.445078,0.164126,0.444001,0.080385,129.63488,30.973696
200,"Italian Game: Two Knights Defense, Modern Bishop's Opening",31,0.310097,0.067937,0.299176,0.015923,124.225098,40.095809
200,"Italian Game: Two Knights Defense, Traxler Counterattack, Bishop Sacrifice Line",22,0.238049,0.0825,0.323835,0.020155,153.872672,27.153871
200,"Italian Game: Two Knights Defense, Traxler Counterattack, Knight Sacrifice Line",22,0.364402,0.132732,0.372124,0.029836,129.748208,24.647432
200,King's Indian Defense,10,0.350659,0.096304,0.405792,0.040393,45.401755,10.220564
200,King's Indian Defense: Fianchetto Variation,22,0.288079,0.0629,0.441064,0.108347,112.57012,26.620346
200,"King's Indian Defense: Fianchetto Variation, Delayed Fianchetto",16,0.213734,0.05593,0.291299,0.054513,107.731064,25.066807
200,King's Indian Defense: Four Pawns Attack,9,0.352925,0.077836,0.459675,0.05215,28.027351,8.295772
200,King's Indian Defense: Normal Variation,10,0.33334,0.056817,0.400227,0.041976,28.971476,10.360807
200,"King's Indian Defense: Normal Variation, King's Knight Variation",18,0.353877,0.111702,0.414267,0.048594,74.453054,18.514729
200,"King's Indian Defense: Normal Variation, Rare Defenses",24,0.375189,0.076417,0.43958,0.049356,61.247224,22.951681
200,King's Indian Defense: Smyslov Variation,21,0.308505,0.097015,0.407008,0.054143,82.474886,22.122515
200,London System,29,0.309919,0.090819,0.341028,0.051066,156.499123,39.710726
200,"London System, with Bd3",13,0.324453,0.067788,0.399965,0.07114,65.565399,14.833596
200,"London System, with Be2",13,0.306871,0.073069,0.383035,0.07741,67.134015,15.926746
200,Neo-Grünfeld Defense: with Nf3,24,0.366196,0.115062,0.320509,0.051207,128.61243,33.330833
200,Nimzo-Indian Defense,21,0.300808,0.033401,0.272688,0.013207,45.815305,28.684242
200,Nimzo-Indian Defense: Classical Variation,10,0.223384,0.041852,0.336314,0.019322,49.145116,11.678434
200,"Nimzo-Indian Defense: Classical Variation, Berlin Variation",10,0.317615,0.047159,0.339277,0.020024,29.903692,11.632695
200,Nimzo-Indian Defense: Three Knights Variation,30,0.299122,0.088602,0.326212,0.067083,111.382961,48.718731
200,Petrov's Defense: Italian Variation,20,0.39796,0.142895,0.314097,0.012347,137.468893,24.594656
200,Philidor Defense,51,0.293526,0.118338,0.3688,0.063277,384.865459,67.006097
200,Philidor Defense: Exchange Variation,20,0.433371,0.089948,0.372259,0.040539,39.274167,23.163618
200,Queen's Gambit Accepted,33,0.303852,0.09706,0.340622,0.036558,180.148651,40.516912
200,Queen's Gambit Accepted: Old Variation,34,0.356531,0.110897,0.377624,0.054529,175.171422,40.351444
200,Queen's Gambit Declined,38,0.306473,0.054985,0.336386,0.029532,180.423382,48.541262
200,Queen's Gambit Declined: Harrwitz Attack,34,0.399858,0.015423,0.334187,0.015322,33.333095,39.44284
200,Queen's Gambit Declined: Modern Variation,19,0.354328,0.027545,0.329033,0.019593,22.21389,22.827387
200,Queen's Gambit Declined: Ragozin Defense,39,0.366404,0.018315,0.329671,0.017334,42.264976,46.597633
200,Queen's Gambit Declined: Three Knights Variation,34,0.370351,0.021769,0.359526,0.014769,37.144431,36.819853
200,"Queen's Gambit Declined: Three Knights, Vienna Variation",9,0.1494,0.021714,0.303791,0.005946,49.895834,11.032204
200,"Queen's Gambit Declined: Vienna Variation, Quiet Variation",14,0.202147,0.038957,0.263161,0.008344,73.344682,19.747827
200,Queen's Pawn Game: Accelerated London System,98,0.291616,0.057868,0.320097,0.018738,280.725699,120.309382
200,Queen's Pawn Game: London System,35,0.281566,0.044261,0.323223,0.028665,101.460824,44.757004
200,"Ruy Lopez: Berlin Defense, Improved Steinitz Defense",10,0.407358,0.054213,0.373112,0.028875,26.885968,10.892678
200,Ruy Lopez: Exchange Variation,9,0.516774,0.099731,0.467343,0.036089,23.896546,7.637707
200,"Ruy Lopez: Exchange Variation, Lutikov Variation",10,0.477717,0.079877,0.401795,0.027337,25.134793,10.063152
200,"Ruy Lopez: Exchange Variation, Normal Variation",9,0.563558,0.083661,0.473418,0.034082,22.597263,7.458076
200,Ruy Lopez: Morphy Defense,9,0.453397,0.083121,0.497945,0.022661,40.979381,6.825701
200,"Ruy Lopez: Morphy Defense, Anderssen Variation",9,0.379323,0.095422,0.453968,0.026772,58.994597,7.823029
200,"Ruy Lopez: Morphy Defense, Caro Variation",10,0.381391,0.117918,0.460445,0.07087,60.699345,14.01498
200,Ruy Lopez: Steinitz Defense,17,0.365554,0.078384,0.371974,0.05218,84.485254,21.672759
200,Semi-Slav Defense,14,0.245032,0.039124,0.367238,0.0222,54.960082,15.58745
200,Semi-Slav Defense: Accelerated Move Order,17,0.263136,0.065173,0.33232,0.02061,90.832097,20.551942
200,Semi-Slav Defense: Main Line,17,0.378813,0.066095,0.323265,0.020431,52.326377,21.182156
200,Sicilian Defense,10,0.421703,0.089524,0.479263,0.074454,27.064037,9.42369
200,Sicilian Defense: Chekhover Variation,13,0.423429,0.087531,0.409734,0.052242,15.37254,14.236131
200,Sicilian Defense: Closed,66,0.33808,0.111407,0.361892,0.055075,368.267108,86.780789
200,"Sicilian Defense: Closed, Traditional",34,0.383594,0.11409,0.3396,0.063751,171.24973,53.151613
200,Sicilian Defense: Franco-Sicilian Variation,20,0.380768,0.124025,0.384879,0.075675,105.840667,27.274444
200,Sicilian Defense: Grand Prix Attack,35,0.389651,0.13416,0.377194,0.063665,175.274719,45.203963
200,Sicilian Defense: Löwenthal Variation,10,0.532146,0.103719,0.501852,0.056042,9.50218,8.032144
200,Sicilian Defense: Modern Variations,35,0.308114,0.072561,0.311342,0.025573,133.546579,44.998593
200,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order",17,0.414333,0.124522,0.38408,0.073125,84.484985,23.126486
200,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order Accepted",10,0.464322,0.079837,0.391511,0.061378,10.122596,13.855622
200,"Sicilian Defense: Modern Variations, Main Line",10,0.512814,0.092922,0.567433,0.085864,9.454286,8.220391
200,Sicilian Defense: Old Sicilian,35,0.37555,0.083941,0.32401,0.04858,139.567889,47.564828
200,Sicilian Defense: Open,17,0.481954,0.102572,0.45994,0.088346,32.950315,18.280124
200,Sicilian Defense: Taimanov Variation,9,0.573605,0.079192,0.45596,0.071935,6.446543,8.850648
210,Bishop's Opening,35,0.279673,0.130014,0.352661,0.054265,283.006544,45.741233
210,Bishop's Opening: Berlin Defense,28,0.324907,0.080623,0.308934,0.012975,150.922989,34.812974
210,Bogo-Indian Defense: Exchange Variation,18,0.409545,0.079772,0.347724,0.024347,21.97065,20.703641
210,Bogo-Indian Defense: Nimzowitsch Variation,18,0.292306,0.073714,0.301482,0.012573,91.642084,22.691327
210,Catalan Opening: Closed,24,0.350444,0.038152,0.379432,0.059839,76.490389,27.006645
210,Grünfeld Defense,10,0.376111,0.149988,0.346147,0.059713,61.789177,14.212191
210,Grünfeld Defense: Exchange Variation,10,0.465,0.115003,0.436404,0.082957,26.576645,10.904629
210,Grünfeld Defense: Three Knights Variation,30,0.308213,0.112515,0.330739,0.060153,204.8337,42.197992
210,"Grünfeld Defense: Three Knights Variation, Petrosian System",21,0.234421,0.06037,0.377614,0.068151,99.272414,25.488274
210,Indian Defense: Anti-Nimzo-Indian,22,0.303322,0.058857,0.274575,0.03745,110.430633,36.274228
210,Indian Defense: London System,35,0.320913,0.07875,0.350224,0.05641,146.560594,45.473879
210,Italian Game: Classical Variation,18,0.401247,0.093844,0.364866,0.031454,69.916019,20.864884
210,"Italian Game: Classical Variation, Albin Gambit",16,0.364116,0.088707,0.380332,0.028566,85.415162,17.306238
210,"Italian Game: Classical Variation, Center Attack",16,0.508309,0.119703,0.428088,0.023157,64.232893,14.92749
210,"Italian Game: Classical Variation, Giuoco Pianissimo",35,0.341466,0.087701,0.346306,0.017855,176.388412,39.841182
210,"Italian Game: Giuoco Pianissimo, Normal",27,0.323802,0.06527,0.349352,0.016064,131.481082,30.233633
210,Italian Game: Giuoco Piano,22,0.370645,0.110075,0.369313,0.020547,125.272875,23.673696
210,"Italian Game: Two Knights Defense, Knight Attack, Normal Variation",25,0.439184,0.16389,0.444001,0.080385,145.337343,30.973696
210,"Italian Game: Two Knights Defense, Modern Bishop's Opening",31,0.306259,0.063521,0.299176,0.015923,139.643195,40.095809
210,"Italian Game: Two Knights Defense, Traxler Counterattack, Bishop Sacrifice Line",22,0.230782,0.079652,0.323835,0.020155,169.798278,27.153871
210,"Italian Game: Two Knights Defense, Traxler Counterattack, Knight Sacrifice Line",22,0.358271,0.132043,0.372124,0.029836,145.437426,24.647432
210,King's Indian Defense,10,0.366309,0.090911,0.405792,0.040393,44.661588,10.220564
210,King's Indian Defense: Fianchetto Variation,22,0.291892,0.060378,0.441064,0.108347,112.242274,26.620346
210,"King's Indian Defense: Fianchetto Variation, Delayed Fianchetto",16,0.225156,0.058301,0.291299,0.054513,107.341453,25.066807
210,King's Indian Defense: Four Pawns Attack,9,0.388134,0.081193,0.459675,0.05215,27.124744,8.295772
210,King's Indian Defense: Normal Variation,10,0.358032,0.05638,0.400227,0.041976,28.079186,10.360807
210,"King's Indian Defense: Normal Variation, King's Knight Variation",18,0.363231,0.118342,0.414267,0.048594,88.217392,18.514729
210,"King's Indian Defense: Normal Variation, Rare Defenses",24,0.39911,0.082343,0.43958,0.049356,59.853231,22.951681
210,King's Indian Defense: Smyslov Variation,21,0.32297,0.104083,0.407008,0.054143,81.595971,22.122515
